ID,gene,fullname,Subject 1- Haired,Subject 2- Haired,Subject 3- Haired,Subject 4- Haired,Subject 5- Haired,Subject 1- Bald,Subject 2- Bald,Subject 3- Bald,Subject 4- Bald,Subject 5- Bald,Haired,Bald,Haired-Bald,P-values
213310_at,AGO2,"argonaute 2, RISC catalytic component(AGO2)",3.9498908473,4.5764948679,4.4999736038,4.3588600414,5.04447399,3.9090861487,4.2057855094,4.5544232699,4.3680779808,4.3766688605,4.4859386701,4.2828083538,0.2031303162,0.355801191
202793_at,LPCAT3,lysophosphatidylcholine acyltransferase 3(LPCAT3),6.29946594,6.4621221936,6.6838863218,6.5476622631,6.1546846662,5.8809481101,7.0566112722,6.5451183121,6.4019228189,5.2483629138,6.4295642769,6.2265926854,0.2029715915,0.5456716431
200684_s_at,UBE2L3,ubiquitin conjugating enzyme E2 L3(UBE2L3),5.3229675428,6.4738507667,6.6132791002,6.4827043935,5.9138546013,5.5102708737,6.4554141904,6.4298410539,6.1901027943,5.2064022729,6.1613312809,5.958406237,0.2029250438,0.5786693463
211271_x_at,MIR4745,microRNA 4745(MIR4745),8.7216956301,8.7734039788,8.7693066093,8.980630696,8.3929810816,8.326570334,8.4381133769,8.8847812681,8.5901632732,8.3838618141,8.7276035991,8.5246980133,0.2029055859,0.1794291641
200962_at,RPL31,ribosomal protein L31(RPL31),4.8673793232,5.6693592446,5.7004836364,4.8190412106,3.7170579261,4.2454009657,5.0897055488,5.8699453646,4.7407368249,3.8132701943,4.9546642682,4.7518117797,0.2028524885,0.699153159
212099_at,RHOB,ras homolog family member B(RHOB),9.1401809872,9.3375620077,10.1682534126,9.8744622989,9.4171879628,9.096039367,9.3448967208,9.1923833192,10.0312039782,9.2589920665,9.5875293338,9.3847030903,0.2028262435,0.4435996374
218295_s_at,NUP50,nucleoporin 50(NUP50),5.5254039793,6.3350496776,6.2357978911,5.9968520339,5.6512202111,5.5987197608,6.1413023964,5.9301777708,5.7814637674,5.2785946404,5.9488647586,5.7460516672,0.2028130914,0.3752765854
219036_at,CEP70,centrosomal protein 70(CEP70),4.0621944321,4.8546257657,4.3941801817,4.4738066495,4.3674506074,3.7080050939,4.2938048901,4.0825798052,4.1509064991,4.9035246155,4.4304515273,4.2277641808,0.2026873465,0.4086747679
210513_s_at,VEGFA,vascular endothelial growth factor A(VEGFA),5.5311529819,5.6727294074,5.7548999253,5.6323217338,4.7735456234,5.4528811649,5.5170115424,5.4475284831,5.2349819728,4.6990402913,5.4729299344,5.2702886909,0.2026412435,0.4107794632
211072_x_at,TUBA1B,tubulin alpha 1b(TUBA1B),11.8530966057,11.9328565863,11.7772370656,11.8991218804,11.9427353278,11.67666304,11.6180829818,11.6928857093,11.7533163385,11.6521479202,11.8810094932,11.678619198,0.2023902952,0.0006785181
218973_at,EFL1,elongation factor like GTPase 1(EFL1),4.5437183952,5.4737296442,5.6550530968,5.7391065062,5.6320568859,4.3055671227,5.4577380814,5.3237270955,5.2639252955,5.6813532886,5.4087329057,5.2064621767,0.2022707289,0.5488866427
216366_x_at,#N/A,#N/A,7.3059310433,6.2003453278,6.2334527746,6.1903015575,6.7310672673,7.0620299427,5.845034012,6.1324150033,6.0600584114,6.5502399449,6.5322195941,6.3299554629,0.2022641312,0.5286046871
211220_s_at,HSF2,heat shock transcription factor 2(HSF2),5.112403641,4.0895177267,4.3463387021,4.2911611197,4.6622005995,4.6007133901,4.0859500191,4.0863793949,4.0170284072,4.7004943176,4.5003243578,4.2981131058,0.202211252,0.4052336004
35436_at,GOLGA2,golgin A2(GOLGA2),7.4844262547,7.8878734739,8.0546842982,7.8331637839,7.1019382838,7.2918029977,7.8223756755,7.8820502611,7.4858881421,6.8694232081,7.6724172189,7.4703080569,0.202109162,0.4449745497
201252_at,PSMC4,"proteasome 26S subunit, ATPase 4(PSMC4)",7.6077846541,7.6564192856,7.7327417431,7.8896160284,7.7579846339,7.373134251,7.5734225488,7.6995037436,7.6276086619,7.3604467164,7.728909269,7.5268231844,0.2020860847,0.0421872721
208977_x_at,TUBB4B,tubulin beta 4B class IVb(TUBB4B),10.2059863695,10.266647417,10.0518871609,10.4770462533,10.2388274539,9.7175227216,9.9710051299,10.0602131965,10.2096860789,10.2723304851,10.2480789309,10.0461515224,0.2019274085,0.1291113099
203617_x_at,ELK1,"ELK1, ETS transcription factor(ELK1)",6.8051106238,6.5945784063,6.6584128746,6.4801280854,6.1214458651,6.2836069816,6.5863851079,6.2251920095,6.3865585217,6.1686275957,6.5319351711,6.3300740433,0.2018611278,0.1780627801
203833_s_at,TGOLN2,trans-golgi network protein 2(TGOLN2),5.2381543957,5.4537731395,5.7927643744,5.4236408253,5.4187509244,4.6223542704,5.5181355415,5.4183543842,5.4551610254,5.3040356627,5.4654167319,5.2636081768,0.201808555,0.312527458
203597_s_at,WBP4,WW domain binding protein 4(WBP4),5.183308092,5.3622532578,5.5483343993,5.062745458,4.7820697644,4.7897026505,4.9709927647,5.2599607106,5.0537913287,4.8554850145,5.1877421943,4.9859864938,0.2017557005,0.2273338264
204131_s_at,FOXO3,forkhead box O3(FOXO3),8.006907472,8.4670884509,8.2494876277,8.0159606364,7.972017094,7.7426534185,8.2416238965,8.0783731872,7.8877648065,7.7544156771,8.1422922562,7.9409661971,0.2013260591,0.1752689782
216941_s_at,TAF1B,"TATA-box binding protein associated factor, RNA polymerase I subunit B(TAF1B)",5.1507964508,4.8069825041,4.9564553835,5.0545178866,5.3628475912,5.0382627704,4.83480171,4.6182576878,5.1241666086,4.7109019583,5.0663199632,4.865278147,0.2010418162,0.1709367047
212971_at,CARS,cysteinyl-tRNA synthetase(CARS),7.7303312106,8.0494650683,8.2324393955,8.3330794335,8.4192483429,7.4891055942,7.9531203452,8.0514475845,8.100213641,8.1655009735,8.1529126901,7.9518776277,0.2010350625,0.2757614827
214451_at,TFAP2B,transcription factor AP-2 beta(TFAP2B),5.5076952018,5.8490645816,6.3151272762,5.735274748,5.4952065076,5.8377653406,5.7228517026,5.9142198332,6.0226563232,4.3998638313,5.780473663,5.5794714062,0.2010022569,0.5643495207
214920_at,THSD7A,thrombospondin type 1 domain containing 7A(THSD7A),4.5216484895,3.8377863529,3.8603855051,3.6540841046,4.1505429425,3.8893288764,3.4288831166,3.3780673713,3.9583166219,4.3651707465,4.0048894789,3.8039533465,0.2009361324,0.4221370756
201198_s_at,PSMD1,"proteasome 26S subunit, non-ATPase 1(PSMD1)",7.7436785464,7.9955759281,7.7706391183,7.6868169049,7.0839351735,6.7847244796,7.5947339502,7.790727409,7.9080856138,7.1980889281,7.6561291343,7.4552720762,0.2008570581,0.4563550216
AFFX-r2-Ec-bioC-5_at,#N/A,#N/A,10.5951976088,8.7289320279,8.3488063497,8.7817630216,8.9931200562,9.5786893136,8.6791079769,8.773568357,8.0570308874,9.3552391125,9.0895638128,8.8887271295,0.2008366834,0.6829039585
216037_x_at,TCF7L2,transcription factor 7 like 2(TCF7L2),7.0235719607,7.4791264983,7.736574909,7.4587734028,7.0551576858,7.1923391773,7.0588572966,7.2848522253,7.5014622345,6.7118045435,7.3506408913,7.1498630954,0.2007777959,0.3193707971
204616_at,UCHL3,ubiquitin C-terminal hydrolase L3(UCHL3),8.1060280562,8.8403086961,8.5832578365,8.7856607897,8.6681705493,7.6108239129,8.7423129396,8.3459631436,8.5984555794,8.6824436568,8.5966851855,8.3959998465,0.2006853391,0.4369081628
201484_at,SUPT4H1,"SPT4 homolog, DSIF elongation factor subunit(SUPT4H1)",6.1958524926,7.0369191146,6.726607413,7.0303110252,6.3639936624,5.9867092283,6.6792942966,6.9739453938,6.4687957959,6.2429014169,6.6707367416,6.4703292263,0.2004075153,0.4311794262
209677_at,PRKCI,protein kinase C iota(PRKCI),4.1435717853,3.5604477866,3.915661148,3.6426180571,3.8920046039,3.7636112857,3.5128702028,3.5601502979,3.3849391945,3.931288862,3.8308606762,3.6305719686,0.2002887076,0.1967088888
213637_at,DDX52,DExD-box helicase 52(DDX52),5.5005582909,5.8595053172,5.542320462,5.6518812965,5.2613483983,4.6666282204,5.4572096335,5.7699002434,5.4149184833,5.5055801961,5.563122753,5.3628473554,0.2002753976,0.3659723824
205601_s_at,HOXB5,homeobox B5(HOXB5),5.0933068034,4.129198926,3.9462890958,3.9858709841,4.0863126398,4.5242912736,4.001069362,3.9764875519,3.9156941285,3.8223890606,4.2481956898,4.0479862753,0.2002094145,0.4405073402
201065_s_at,GTF2IP4,general transcription factor IIi pseudogene 4(GTF2IP4),8.545327475,9.1589470854,9.1559070593,9.1116339792,8.8376655531,8.7248009993,8.865155273,8.9992976423,8.7768065056,8.4438287405,8.9618962304,8.7619778321,0.1999183983,0.2228379301
216730_at,#N/A,#N/A,3.1664128971,3.3860627855,3.0844735374,3.1607295153,3.5515273377,3.1838580579,3.0839451695,2.8638322657,3.0839451695,3.1341657285,3.2698412146,3.0699492782,0.1998919364,0.0867632177
203408_s_at,SATB1,SATB homeobox 1(SATB1),7.1917448316,8.0461271538,8.1407203825,7.8597474634,8.2212715788,7.2932104457,7.782763887,7.8456393308,7.8681058743,7.670724718,7.891922282,7.6920888511,0.1998334308,0.3757047862
91684_g_at,EXOSC4,exosome component 4(EXOSC4),3.9257636325,3.9216213214,4.1116136162,4.207186164,3.9372535146,3.6570449709,3.9586224039,3.9380298861,3.9074802488,3.6444073094,4.0206876497,3.8211169638,0.1995706859,0.060493642
217741_s_at,ZFAND5,zinc finger AN1-type containing 5(ZFAND5),8.3688298858,8.3646004455,8.7946492781,8.6044708717,8.5044251466,8.3883891513,8.4073540259,8.5844493135,8.1974842673,8.0622177934,8.5273951256,8.3279789103,0.1994162153,0.1380116413
61297_at,CASKIN2,CASK interacting protein 2(CASKIN2),5.7504813622,5.3865574871,5.5489782735,5.2346188068,5.5670264903,5.4215800065,5.3104046187,5.2272595838,5.1428296027,5.3888043084,5.497532484,5.298175624,0.19935686,0.0848689999
200874_s_at,MIR1292,microRNA 1292(MIR1292),6.8020045942,5.8101765971,5.4940490015,5.7840737538,5.8640635909,6.2299490127,5.6542598334,6.0242755696,5.7675871107,5.0819742038,5.9508735075,5.7516091461,0.1992643614,0.51947617
219595_at,ZNF26,zinc finger protein 26(ZNF26),3.809338603,3.917973977,4.1531856546,3.7395576987,4.033680417,3.2165673894,3.544622008,3.5069230526,4.2890463733,4.1005527636,3.9307472701,3.7315423174,0.1992049527,0.37746434
212484_at,FAM89B,family with sequence similarity 89 member B(FAM89B),6.3858988018,6.6430816875,6.5113182779,6.9182394051,6.535833992,6.4659876837,6.4005681562,6.4178153081,6.4439160751,6.2702576827,6.5988744328,6.3997089811,0.1991654517,0.0717480085
218094_s_at,DBNDD2,dysbindin domain containing 2(DBNDD2),6.0286042025,6.9839568365,7.0504329131,6.5925311884,6.5259229067,6.0528551484,6.2843010964,6.6600653684,6.4542915608,6.7342394011,6.6362896095,6.437150515,0.1991390944,0.3957554998
215848_at,SCAPER,S-phase cyclin A associated protein in the ER(SCAPER),3.8109573643,2.4134967351,2.3930780034,3.1184715288,2.6562748581,3.1730868071,2.5687847617,2.3475488755,2.5855032177,2.7216609509,2.878455698,2.6793169226,0.1991387754,0.5260441128
214725_at,SBSPON,somatomedin B and thrombospondin type 1 domain containing(SBSPON),4.4782999868,3.8811345224,3.7588204801,3.781353628,4.7650875477,4.1442652053,3.8090415283,3.6935334575,3.810032808,4.2126585902,4.132939233,3.9339063179,0.1990329151,0.4117285444
212876_at,B4GALT4,"beta-1,4-galactosyltransferase 4(B4GALT4)",7.0106856399,6.026357447,6.0480312428,6.0835822935,6.2167332497,6.2457426446,6.0927674987,6.1242210043,5.6487090354,6.2793769454,6.2770779746,6.0781634257,0.1989145489,0.3880673006
217796_s_at,NPLOC4,"NPL4 homolog, ubiquitin recognition factor(NPLOC4)",7.1266556423,6.9314553135,7.4154254814,7.5597437122,6.7954624154,6.608323286,7.2161279129,7.249035685,7.5017263817,6.2591572175,7.165748513,6.9668740966,0.1988744163,0.4839173292
210417_s_at,PI4KB,phosphatidylinositol 4-kinase beta(PI4KB),5.8164875836,6.995519523,6.893789689,6.8729082779,5.6543922891,6.0430093421,6.7543613569,6.9816769853,6.5093699638,4.952226665,6.4466194725,6.2481288626,0.1984906099,0.6795986554
219493_at,SHCBP1,SHC binding and spindle associated 1(SHCBP1),5.0432508772,4.5277278333,4.4396756587,4.4083538598,4.8032147383,4.624204559,4.5821443909,4.2033736898,4.1122492409,4.7079610452,4.6444445935,4.4459865852,0.1984580083,0.2792362026
210958_s_at,MAST4,microtubule associated serine/threonine kinase family member 4(MAST4),6.7946038594,7.2360186898,6.9567643475,7.2044984697,6.9262346678,6.7882598596,6.8687456501,6.9586801889,6.8363000428,6.6743377664,7.0236240069,6.8252647016,0.1983593053,0.0751036032
222108_at,AMIGO2,adhesion molecule with Ig like domain 2(AMIGO2),5.2841463057,4.9241426051,5.8681615596,4.9411909353,5.4070560911,5.5197872916,4.6936556105,5.0076670367,5.0296058935,5.1823828317,5.2849394994,5.0866197328,0.1983197666,0.3927675416
205469_s_at,IRF5,interferon regulatory factor 5(IRF5),4.6975203584,4.538432627,4.6544689956,4.5218792946,4.5764948679,4.5539943388,4.5174850893,4.7852745406,4.3459083391,3.7946024948,4.5977592287,4.3994529605,0.1983062682,0.2771120304
204599_s_at,MRPL28,mitochondrial ribosomal protein L28(MRPL28),7.358960232,7.3885982084,7.1641567313,7.2669446664,7.2566689563,7.0882643751,7.4876520292,7.1575484438,7.1707643256,6.5396017901,7.2870657589,7.0887661928,0.1982995661,0.2469392597
218662_s_at,NCAPG,non-SMC condensin I complex subunit G(NCAPG),5.3989602125,5.1531421924,5.0900356715,5.1514903046,5.5432127608,4.7108686852,5.1290891057,4.7694152522,4.9498137804,5.7877093951,5.2673682283,5.0693792437,0.1979889846,0.3788881032
213518_at,PRKCI,protein kinase C iota(PRKCI),5.8772154102,7.5017938039,7.7340639883,7.4932689676,7.7182043323,6.2548948251,7.097184751,7.2091248227,7.269388819,7.5044367867,7.2649093004,7.0670060009,0.1979032996,0.6427564408
217585_at,NEBL,nebulette(NEBL),3.767410727,3.0097699568,2.931663071,3.292459904,3.3351480688,3.2088691508,3.0669290682,2.8859355786,2.9763331133,3.2088691508,3.2672903455,3.0693872123,0.1979031332,0.252707663
203165_s_at,SLC33A1,solute carrier family 33 member 1(SLC33A1),4.2883196517,4.526141696,4.7909908231,4.8601764488,4.8922250336,3.6342592726,4.7431487006,4.7746030153,4.6139623345,4.6023977881,4.6715707306,4.4736742222,0.1978965084,0.4370446721
202140_s_at,CLK3,CDC like kinase 3(CLK3),6.3354136699,5.8043944649,5.8490645816,5.7694376543,5.7048111133,5.6807582536,5.7596577063,5.6709786121,5.6874983029,5.6760004895,5.8926242968,5.6949786729,0.1976456239,0.1222054198
210541_s_at,TRIM27,tripartite motif containing 27(TRIM27),5.0358501928,5.1006417364,5.1059615443,5.2509409635,5.0223701657,4.8843942981,5.2583417804,5.1690015013,5.3835306748,3.8323998195,5.1031529205,4.9055336149,0.1976193057,0.5054942141
211252_x_at,PTCRA,pre T-cell antigen receptor alpha(PTCRA),6.1583519744,5.1917331869,5.3855789921,5.4059314522,5.7187547857,5.570701721,5.2965029268,5.3649616623,5.0870294585,5.5531578175,5.5720700783,5.3744707172,0.197599361,0.3317235336
204239_s_at,NNAT,neuronatin(NNAT),6.0829218208,5.7835130462,5.7804071154,5.5294355518,5.8916199982,5.6011976963,5.8671042465,5.67282924,5.2397404195,5.6994589071,5.8135795065,5.6160661019,0.1975134046,0.1879056805
215507_x_at,#N/A,#N/A,5.905562272,4.5810543613,4.5332123494,4.2442109798,4.8537329251,5.2865911754,4.5533005946,4.1833189711,4.2810509319,4.8267725897,4.8235545775,4.6262068525,0.197347725,0.5881091538
203577_at,GTF2H4,general transcription factor IIH subunit 4(GTF2H4),3.2094968798,3.4945333766,3.5952724623,3.404069845,3.3864263604,2.9244281137,3.4038716733,3.6026402579,3.4077708138,2.7644805574,3.4179597848,3.2206382832,0.1973215016,0.2846698832
201629_s_at,ACP1,"acid phosphatase 1, soluble(ACP1)",5.270698991,6.4340058165,6.513334482,6.1835289927,5.9492087724,5.2337609677,6.3361737532,6.4443467047,6.1163262849,5.2337609677,6.0701554109,5.8728737356,0.1972816753,0.5856282121
203215_s_at,MYO6,myosin VI(MYO6),7.5688305511,7.7892408378,7.5143802333,7.0116432284,6.203617183,7.3298181298,7.4247759139,7.5854495535,7.066258751,5.6953293079,7.2175424067,7.0203263312,0.1972160755,0.668780586
206074_s_at,HMGA1,high mobility group AT-hook 1(HMGA1),7.4153594774,8.2765810623,8.4657675927,8.5823002648,8.1692006669,7.4578487043,8.5487650085,8.7620702434,8.1213592956,7.0331520578,8.1818418128,7.9846390619,0.1972027509,0.6221807709
220661_s_at,ZNF692,zinc finger protein 692(ZNF692),5.6684346797,5.0037350772,4.6381147999,5.3825062027,5.1691992636,5.004561346,5.3930456625,4.8162661279,4.8937780179,4.7687542488,5.1723980046,4.9752810806,0.197116924,0.3680780056
203074_at,ANXA8,annexin A8(ANXA8),11.3664503024,11.6548899993,11.3392261473,11.3796009279,11.2863944818,11.0256757658,11.2931677887,11.2628369728,11.0384944838,11.4209344577,11.4053123717,11.2082218938,0.197090478,0.0845754864
208727_s_at,CDC42,cell division cycle 42(CDC42),8.5255370565,7.3091353418,7.1471071135,9.0285381012,8.2736402273,8.5569251992,7.2716019682,7.2828357319,9.0927681064,7.0944088999,8.0567915681,7.8597079811,0.1970835869,0.7254091173
205007_s_at,CIB2,calcium and integrin binding family member 2(CIB2),3.9051220182,3.9034035266,4.8445160662,3.7740188934,3.7884241854,3.8085792505,3.9069725384,4.0568416124,3.6331362473,3.8247689731,4.043096938,3.8460597243,0.1970372136,0.383494481
202730_s_at,MIR4680,microRNA 4680(MIR4680),6.9022154293,7.5365178146,7.8940105376,7.6888985893,7.6393386102,7.8607064187,7.1877465704,7.4856027254,7.2560731656,6.8857615219,7.5321961962,7.3351780804,0.1970181158,0.4237555902
219893_at,CCDC71,coiled-coil domain containing 71(CCDC71),5.0090553159,4.3886295816,4.1984841742,4.5762630221,4.2823728583,4.3568109728,4.405546076,4.2239579777,4.2755671009,4.2087267662,4.4909609904,4.2941217787,0.1968392117,0.2230626922
201104_x_at,NBPF10,neuroblastoma breakpoint family member 10(NBPF10),8.2155892989,8.6571677225,8.5330368803,9.0455870463,8.432034258,8.3474847323,8.5418918343,8.5518036051,8.8426889127,7.6153504498,8.5766830412,8.3798439069,0.1968391344,0.4511568057
215945_s_at,TRIM2,tripartite motif containing 2(TRIM2),6.3082549236,7.3767692803,7.4545452403,7.2679352742,6.183760021,6.6698449397,6.954253319,6.8886357428,6.9695838369,6.125312083,6.9182529479,6.7215259843,0.1967269636,0.5544062231
203411_s_at,LMNA,lamin A/C(LMNA),9.6170813481,9.9686262762,9.7066857057,9.9282515741,9.5963319683,9.5618363324,9.8210032654,9.8274794243,9.9218414874,8.7013438936,9.7633953745,9.5667008806,0.1966944939,0.4318449243
201932_at,LRRC41,leucine rich repeat containing 41(LRRC41),6.1165560608,6.6486648928,6.7724670016,6.8557939039,6.3240470112,5.9381399151,6.7653963842,6.8003522188,6.7209237983,5.5092798197,6.5435057741,6.3468184272,0.1966873468,0.5283126321
200712_s_at,MAPRE1,microtubule associated protein RP/EB family member 1(MAPRE1),5.7714859304,6.9437135551,7.269388819,7.4777396509,6.8265204593,6.341922788,6.7834360143,6.9685264908,7.1525926182,6.0595294168,6.8577696829,6.6612014656,0.1965682173,0.597499221
212543_at,AIM1,absent in melanoma 1(AIM1),9.0968008704,9.8032628838,9.1081324714,9.5480942137,9.5670261023,8.8038992677,9.4933790611,9.1923846261,9.3210427299,9.3298317606,9.4246633083,9.2281074891,0.1965558192,0.3097900765
206284_x_at,CLTB,clathrin light chain B(CLTB),9.2523185054,9.965322837,9.7726664199,10.1050814057,9.6111665508,9.0642547792,9.9147048817,9.771311185,9.6311550422,9.3423520656,9.7413111438,9.5447555907,0.196555553,0.3830180724
210667_s_at,c21orf33,chromosome 21 open reading frame 33(C21orf33),4.1875478111,6.5055031533,6.2252911277,6.3854028388,5.7587654862,4.9593288882,6.8660035382,6.2688378306,6.0619405432,3.9237889789,5.8125020834,5.6159799558,0.1965221276,0.77825377
216685_s_at,MTAP,methylthioadenosine phosphorylase(MTAP),3.6903617781,3.4597418959,3.6792599486,4.2379007972,3.4395216135,3.559655652,3.6756916373,3.6167484328,3.3129450896,3.3595651646,3.7013572066,3.5049211953,0.1964360114,0.257023182
203656_at,FIG4,FIG4 phosphoinositide 5-phosphatase(FIG4),6.0785603095,6.0217633082,6.2547958309,6.3770767809,6.5863191982,5.8691858398,6.1855444792,5.8820054329,6.204046984,6.1955883555,6.2637030855,6.0672742183,0.1964288673,0.1661799316
216114_at,nckipsd,NCK interacting protein with SH3 domain(NCKIPSD),4.6764739119,3.6423875869,3.606836724,3.6134446643,3.6832908709,3.6900976781,3.6259996026,3.6020124725,3.6259996026,3.6965731125,3.8444867516,3.6481364937,0.1963502579,0.3756262921
218064_s_at,AKAP8L,A-kinase anchoring protein 8 like(AKAP8L),5.2828247442,5.15806585,5.359477456,5.4371874489,4.8985027638,4.890044618,5.1318976127,5.1318976127,5.1654657999,4.8350662846,5.2272116526,5.0308743856,0.196337267,0.1321079362
