!Sample_title,Gene_name,Gene_description,Stromal vehicle replicate 1,Stromal vehicle replicate 2,Stromal vehicle replicate 3,Stromal estrogen replicate 1,Stromal estrogen replicate 2,Stromal estrogen replicate 3
A_51_P512002,Rer1,RER1 retention in endoplasmic reticulum 1 homolog (S. cerevisiae),0.565672225,0.748878938,0.655498175,1.609943334,1.475565101,1.774015245
A_55_P2029310,Arf4,ADP-ribosylation factor 4,1.221682339,1.190229387,0.873786412,1.945058488,1.949787347,1.773995959
A_55_P1983708,Insrr,insulin receptor-related receptor,1.741002976,1.493275458,1.572116714,2.498961041,2.435618689,1.773697465
A_55_P1962026,Pigg,"phosphatidylinositol glycan anchor biosynthesis, class G",0.295421679,1.676466186,0,1.635516331,1.604161875,1.773512478
A_55_P2158873,Ppid,peptidylprolyl isomerase D (cyclophilin D),1.552114958,1.653868662,1.636491558,1.500837408,1.645936625,1.772362643
A_55_P1963443,Vps18,vacuolar protein sorting 18 (yeast),0.684762565,0.419751775,0,0.957185275,1.474886672,1.77202645
A_52_P81478,Ttc26,tetratricopeptide repeat domain 26,2.162951372,2.213630044,2.097591407,2.551177715,2.320942394,1.771863734
A_52_P303891,Nr1d2,"nuclear receptor subfamily 1, group D, member 2",1.611719259,1.632182949,1.760352211,1.66752495,2.036441452,1.770906883
A_51_P323180,Gbp9,guanylate-binding protein 9,1.707780493,1.71972047,1.366064566,1.427344473,2.6392735,1.770373157
A_66_P104618,Ccl25,chemokine (C-C motif) ligand 25,0.202941891,0,1.574979735,3.488074229,1.133354235,1.770042339
A_52_P612537,Ss18l1,synovial sarcoma translocation gene on chromosome 18-like 1,1.583852185,0.228390646,0.779697308,1.605735295,2.51113409,1.770028347
A_55_P2075195,Cd302,CD302 antigen,1.316564927,1.680248361,1.410641996,1.488154175,1.753221377,1.769908916
A_51_P431967,Gfod1,glucose-fructose oxidoreductase domain containing 1,1.65247419,2.095803465,1.944210079,1.861173069,1.873741814,1.769804691
A_55_P2129621,Akp3,"alkaline phosphatase 3, intestine, not Mn requiring",1.465350017,1.754052198,1.630262882,1.752605029,1.821082775,1.769766693
A_55_P2048164,5730528L13Rik,RIKEN cDNA 5730528L13 gene,1.62413814,1.497741073,1.585030828,2.160452547,1.625459204,1.769760008
A_51_P429295,Pus10,pseudouridylate synthase 10,1.76641046,1.859392987,1.720407395,2.368638762,1.355509443,1.769006514
A_51_P429472,Fam188a,"family with sequence similarity 188, member A",1.239178839,1.183044359,0.857553406,1.368065648,1.507481403,1.768745346
A_51_P417321,Zfp236,zinc finger protein 236,1.446228314,1.296336179,0.952646861,1.668560232,1.11515729,1.768618409
A_55_P2176240,Pdxk,"pyridoxal (pyridoxine, vitamin B6) kinase",1.212593179,1.584021772,0.89858833,1.750588851,1.784006872,1.768232776
A_52_P392742,Qtrtd1,queuine tRNA-ribosyltransferase domain containing 1,1.869906364,2.216976732,2.058661032,1.782651488,2.006279409,1.768028707
A_51_P107090,BC031181,cDNA sequence BC031181,1.090700319,1.309157777,0.944453692,1.541550053,1.719709338,1.76781166
A_55_P1974855,Zfp868,zinc finger protein 868,1.403053205,1.829512088,2.046313826,1.46894493,2.26298644,1.767517116
A_55_P2084807,Rarb,"retinoic acid receptor, beta",2.987405758,3.073632455,3.04213129,0.853093791,2.412054147,1.767282862
A_55_P1962344,Trim21,tripartite motif-containing 21,1.69161095,1.987591678,1.642715571,1.863967671,1.691354256,1.767184092
A_66_P110970,Tpd52l2,tumor protein D52-like 2,1.611022056,1.939731597,1.769879768,1.805725402,1.822201633,1.765845103
A_55_P2165249,Papln,"papilin, proteoglycan-like sulfated glycoprotein",3.28879514,1.048442553,0.645447401,4.299706322,3.89418559,1.765800047
A_52_P671661,Mak16,MAK16 homolog (S. cerevisiae),1.749477167,2.108326282,2.044504058,1.769757482,1.942799054,1.765396208
A_55_P2040110,Cdv3,carnitine deficiency-associated gene expressed in ventricle 3,1.535854481,1.593723487,1.576676183,1.585000367,1.827119559,1.764834326
A_55_P2016722,Olfr1055,olfactory receptor 1055,0.735757379,0.519261015,1.13334167,0.442160623,0.072134331,1.764775892
A_55_P2208071,Nbeal1,neurobeachin like 1,1.339131144,1.696127252,1.380452048,1.818264488,1.783474587,1.764594187
A_51_P209782,Cyp2c44,"cytochrome P450, family 2, subfamily c, polypeptide 44",0.081870664,1.766201015,1.707916474,0.526282896,1.758739231,1.764241269
A_51_P110841,Mrps35,mitochondrial ribosomal protein S35,1.603237496,1.284059485,1.692672166,2.434394903,1.941410032,1.76419904
A_55_P2027077,Shc2,SHC (Src homology 2 domain containing) transforming protein 2,1.518346382,2.054073971,1.548533725,1.705920641,2.263747575,1.764144647
A_51_P270286,Dync1li1,dynein cytoplasmic 1 light intermediate chain 1,0.662745235,0,0.707019875,1.354926964,1.371249546,1.764069284
A_52_P503384,Slc4a1ap,"solute carrier family 4 (anion exchanger), member 1, adaptor protein",1.73284583,1.96596062,1.482978521,2.139226627,2.241326877,1.763826718
A_55_P2004930,Hddc2,HD domain containing 2,1.466896486,1.757157891,1.668590853,1.694835645,1.931663427,1.763386197
A_51_P437786,Rbm28,RNA binding motif protein 28,1.677761234,1.867369431,1.474796801,1.782217275,1.91109593,1.76334915
A_51_P470414,Aldh7a1,"aldehyde dehydrogenase family 7, member A1",1.49283099,1.381377286,0.395042535,1.197435768,0,1.763097801
A_55_P2155654,Pvt1,plasmacytoma variant translocation 1,1.5299078,2.002407665,1.889622285,1.485556286,1.589293721,1.76292086
A_55_P2050380,Trip11,thyroid hormone receptor interactor 11,1.115353608,1.280463883,0.980270777,1.168801075,1.337294324,1.762734047
A_51_P354744,Cox15,"COX15 homolog, cytochrome c oxidase assembly protein (yeast)",1.969762401,1.824053697,1.37360952,2.896254027,1.943527556,1.762615041
A_66_P134785,2610044O15Rik,RIKEN cDNA 2610044O15 gene,1.931295639,1.725065863,1.892230484,2.606655255,2.012899335,1.762434737
A_55_P1988699,Cacna2d1,"calcium channel, voltage-dependent, alpha2/delta subunit 1",1.644845346,1.772231543,1.752247652,1.762302776,1.810912977,1.762077475
A_55_P2112819,Gabrr3,"gamma-aminobutyric acid (GABA) receptor, rho 3",3.574856993,3.124674955,2.297859677,1.557784621,2.739478913,1.761668557
A_52_P299358,Lclat1,lysocardiolipin acyltransferase 1,0.792317082,0.87399465,0.655725999,1.558158325,2.006726099,1.761441087
A_55_P1960901,Tgfbr1,"transforming growth factor, beta receptor I",0.722137524,3.606434411,0.851497582,2.754713022,2.382232225,1.761219079
A_51_P489413,Luc7l,Luc7 homolog (S. cerevisiae)-like,1.260123271,1.426236381,0.960945033,1.631849384,1.363761015,1.761189486
A_52_P203560,Fzd10,frizzled homolog 10 (Drosophila),1.97291854,0.48171176,0,3.041053061,2.617354677,1.761095638
A_51_P411917,Gata6,GATA binding protein 6,1.393319906,1.624215481,1.525024566,1.775789297,2.380807077,1.761050268
A_55_P2048202,Ss18,"synovial sarcoma translocation, Chromosome 18",1.156858624,1.156392035,1.226865514,1.067456042,1.563684002,1.760886471
A_51_P305547,Snai2,snail homolog 2 (Drosophila),1.212507293,1.221871601,1.329354707,1.841568782,2.567414944,1.760755795
A_55_P2178753,Gja5,"gap junction protein, alpha 5",0.215985258,0.158473003,0,0.342366498,0.935001908,1.760718567
A_55_P2005501,Olfr392,olfactory receptor 392,0,0,2.323946778,0.181907965,0,1.760651864
A_52_P267391,Trim12a,tripartite motif-containing 12A,0.931638389,1.17894731,0.249080853,0.571412666,0.275571657,1.760525747
A_51_P306789,2810055G20Rik,RIKEN cDNA 2810055G20 gene,2.076571774,2.26025193,2.03779656,1.991454485,1.783684374,1.760005932
A_52_P608322,Maff,"v-maf musculoaponeurotic fibrosarcoma oncogene family, protein F (avian)",1.487349221,1.600297944,1.43812546,1.510081508,1.948657413,1.759778048
A_55_P1954221,Emp1,epithelial membrane protein 1,1.335598181,1.552601149,1.463339508,1.471633754,2.022103351,1.759623181
A_55_P2014319,Armcx6,"armadillo repeat containing, X-linked 6",1.419109547,1.402488569,1.351427172,1.921421252,1.877280611,1.759564557
A_52_P302463,Arl5a,ADP-ribosylation factor-like 5A,1.35093407,1.451803127,1.758320315,1.686155502,1.992977779,1.758850351
A_55_P1992149,Dnaja1,"DnaJ (Hsp40) homolog, subfamily A, member 1",1.74716397,1.787552725,1.931002534,2.088661418,1.582003726,1.758227489
A_55_P1968916,Cbln1,cerebellin 1 precursor protein,1.160869526,3.742557792,0.939921393,3.009780818,1.114526499,1.757982325
A_55_P2118520,Col1a1,"collagen, type I, alpha 1",0.951123175,0.607659019,0.704753785,1.96662593,1.910673194,1.757841781
A_55_P1999923,6430598A04Rik,RIKEN cDNA 6430598A04 gene,0,0,1.301821482,0.490482909,2.236631589,1.757630773
A_55_P2000708,Fmnl2,formin-like 2,0.163330311,1.175043424,0.673992897,0.896750517,1.015553145,1.757556386
A_55_P2005778,Uap1,UDP-N-acetylglucosamine pyrophosphorylase 1,1.361185532,1.474912422,1.380542633,1.322049704,2.148100316,1.756966547
A_51_P329490,Slc25a40,"solute carrier family 25, member 40",1.166132426,1.62473391,1.363430099,1.516178467,1.571805237,1.756308252
A_55_P2139221,4930594M22Rik,RIKEN cDNA 4930594M22 gene,0.568131537,1.001784903,1.254951364,1.675621243,0.856923601,1.75617807
A_55_P2094412,Ssbp1,single-stranded DNA binding protein 1,0,0,0,1.874346528,1.508464914,1.756006203
A_51_P133792,Prickle3,prickle homolog 3 (Drosophila),0.750103507,0.550518491,0,2.175347857,1.795520656,1.755724126
A_55_P2076543,Gm10144,predicted pseudogene 10144,1.262979318,1.456399805,1.494892447,1.921027092,2.054245823,1.755330115
A_55_P1965303,Dsc2,desmocollin 2,1.320643987,0,0.317532643,0.122275763,1.310320977,1.754939376
A_55_P2058783,Hilpda,hypoxia inducible lipid droplet associated,0.99300072,1.118869924,0.742535206,0.835060677,1.306968235,1.754691175
A_51_P130095,Fcgr2b,"Fc receptor, IgG, low affinity IIb",0.533288323,0.005225921,0.362854141,1.104962123,1.598471638,1.7541216
A_55_P2133756,Olfr1197,olfactory receptor 1197,0.478207123,0.614073008,0.709581479,0.428307258,0,1.75379105
A_51_P141818,Mrpl32,mitochondrial ribosomal protein L32,1.244469892,1.53876441,1.427530005,1.300188758,1.499697099,1.75371565
A_66_P104437,5730577I03Rik,zinc finger protein pseudogene,0.144143898,2.620446324,0.57749475,0.671483097,0.440531819,1.753432343
A_52_P306351,Asph,aspartate-beta-hydroxylase,1.48556216,1.780707216,1.941327662,1.702118472,1.934522487,1.752034528
A_52_P79385,Magt1,magnesium transporter 1,1.010914097,1.305113101,1.499948013,1.636351769,1.719746506,1.751829113
A_55_P1952925,AI854703,expressed sequence AI854703,0.418540467,0,0,1.406643895,0.915459957,1.751627163
A_55_P2019019,Rpl36a,ribosomal protein L36A,0.992757444,0.872014697,1.043006611,1.397195601,1.474356775,1.751287611
A_51_P189985,Ppan,peter pan homolog (Drosophila),1.124753403,0.720413243,0.914632393,2.519296717,1.182685711,1.751275598
A_55_P2098995,Cfhr2,complement factor H-related 2,0.431074109,0.430045728,0.524102045,0.551914502,0.813959033,1.751034644
A_55_P1975330,Gm10745,predicted gene 10745,2.159043905,1.590395689,2.685454706,2.793434754,3.195983741,1.750978221
A_52_P164136,Arrdc3,arrestin domain containing 3,1.446955699,1.583950483,1.479831831,1.394859195,1.744680559,1.75080393
A_55_P2005135,Tardbp,TAR DNA binding protein,1.792737837,1.834048207,1.709741057,1.639752784,1.873291642,1.750677717
A_52_P110689,Orc3,"origin recognition complex, subunit 3",1.52839886,1.954234533,1.780063246,2.197411669,1.791048448,1.75045555
A_55_P2059387,AU022751,expressed sequence AU022751,1.808233227,2.003396059,1.895102753,1.959955539,2.343666216,1.750450942
A_55_P2131168,Sv2c,synaptic vesicle glycoprotein 2c,0.403865043,0.596713954,1.186174551,0.390757407,0.874519425,1.750286898
A_55_P2007131,Gm10603,predicted gene 10603,0.127899957,1.448693895,0.400190543,0.78030282,0,1.749541061
A_55_P2128492,Rap1a,RAS-related protein-1a,1.40818745,1.648809164,1.363824407,1.783353993,1.861095771,1.749106348
A_51_P117109,Ilvbl,ilvB (bacterial acetolactate synthase)-like,1.124602563,1.18826448,0.710905375,1.161625835,1.385223969,1.748892134
A_55_P2204192,5430416N02Rik,RIKEN cDNA 5430416N02 gene,1.417383215,2.954332721,0.951583281,1.530718698,1.767576105,1.74773277
A_52_P84275,Derl2,"Der1-like domain family, member 2",1.448407238,1.358152836,1.136240943,1.674186425,1.609741869,1.747722678
A_51_P509229,Tnrc6a,trinucleotide repeat containing 6a,1.461437,1.731303524,1.671322593,1.813776887,1.917034737,1.747673213
A_55_P1965776,Ahsa2,"AHA1, activator of heat shock protein ATPase homolog 2 (yeast)",0,0.705636817,0.811927435,0,0,1.747446958
A_55_P2113051,Fosb,FBJ osteosarcoma oncogene B,1.441712073,1.660867404,1.603359083,1.657808155,2.380602449,1.74723039
A_51_P500507,Tmed7,transmembrane emp24 protein transport domain containing 7,1.702051969,1.849132231,1.58532583,2.048910525,1.811039463,1.747006146
A_55_P2047345,Sat2,spermidine/spermine N1-acetyl transferase 2,1.502159227,1.205171147,1.66755298,1.952965807,1.266044372,1.746893641
A_55_P2029031,Slitrk1,"SLIT and NTRK-like family, member 1",0,0,0,0.658279357,1.739374453,1.746762233
A_51_P327585,Gstm4,"glutathione S-transferase, mu 4",1.834128049,1.786806498,1.828648536,1.852590613,2.467093843,1.746537781
A_52_P592951,Ostc,oligosaccharyltransferase complex subunit,1.140171239,1.113316451,1.290368012,1.63459649,1.698141594,1.745854582
A_51_P248387,Pcyox1l,prenylcysteine oxidase 1 like,0,0,0.028883516,0,0,1.745427696
A_51_P153973,Zfp273,zinc finger protein 273,3.114766886,2.309689723,0,1.082940497,3.06281338,1.74522546
A_55_P2033725,Ascl2,achaete-scute complex homolog 2 (Drosophila),1.220607336,0,1.185519777,1.501495795,1.008966183,1.74515865
A_51_P464387,Hspb8,heat shock protein 8,1.365313717,1.599167405,1.512086534,1.672029775,2.035934827,1.745086285
A_52_P644925,Zbtb39,zinc finger and BTB domain containing 39,1.70419654,1.665978949,1.432676255,0,1.283484688,1.743348509
A_52_P403246,B230217C12Rik,RIKEN cDNA B230217C12 gene,2.225411229,1.441134526,1.667651443,2.696100973,3.065478666,1.743156232
A_55_P2076777,Mdfi,MyoD family inhibitor,1.360364571,1.280842008,0.7777716,1.015845837,1.041489535,1.742227119
A_55_P2039359,Tnfsf11,"tumor necrosis factor (ligand) superfamily, member 11",0.492541046,0,0.149228032,0.748392635,2.29142706,1.742177059
A_55_P2153941,Zfp386,zinc finger protein 386 (Kruppel-like),1.305088375,1.636866962,1.443029125,1.054953324,2.199988784,1.741816925
A_55_P2106666,Adcy9,adenylate cyclase 9,1.589817015,1.858271222,1.462542625,1.847692785,2.064862753,1.741814655
A_52_P392674,Acot9,acyl-CoA thioesterase 9,1.570041211,1.792282896,1.694370428,1.711588975,1.712681613,1.74142916
A_52_P382939,Zfp828,zinc finger protein 828,1.739524776,1.861681401,1.677206739,1.73443227,1.772692352,1.741421642
A_55_P2133170,Luc7l2,LUC7-like 2 (S. cerevisiae),1.23305849,1.305454184,1.245350856,1.316082388,1.799483547,1.741369507
A_65_P02321,Usp36,ubiquitin specific peptidase 36,1.448711837,1.807620336,1.298198941,2.001006194,1.509909624,1.741303095
A_51_P499169,Tram1,translocating chain-associating membrane protein 1,1.152513981,1.345155114,1.34616344,1.596996636,1.907351423,1.741005043
A_55_P1984333,Emd,emerin,1.245538472,1.143542932,0.851088258,1.371496446,1.28377706,1.740896948
A_51_P263965,Hmox1,heme oxygenase (decycling) 1,1.564953126,1.842591811,1.784082628,1.581585807,2.172884911,1.74079366
A_52_P205789,Unc119b,unc-119 homolog B (C. elegans),0.638797203,0.558705641,0.431558286,0.004400593,0.982966073,1.740769575
A_51_P327796,Itgb5,integrin beta 5,1.067846485,1.042464908,0.880060007,1.334860321,1.703039811,1.740682911
A_55_P2013019,Lpar1,lysophosphatidic acid receptor 1,1.317450253,1.067013858,0.450456536,2.143971079,1.760109092,1.740622865
A_55_P2080850,Ptpn2,"protein tyrosine phosphatase, non-receptor type 2",1.316411701,1.614359288,1.366725907,1.442534888,1.617973401,1.740249758
A_55_P1981381,Lamc1,"laminin, gamma 1",1.672449773,1.538322248,1.414888953,1.811767538,2.127338256,1.739299558
A_51_P109840,Vtn,vitronectin,2.002598758,2.326022833,2.141675205,1.942322803,1.865282136,1.739099228
A_55_P2052360,Olfr1382,olfactory receptor 1382,3.210853822,2.102299503,1.957547448,3.09211146,3.334594136,1.738615473
A_66_P136389,Bmpr1b,"bone morphogenetic protein receptor, type 1B",1.752016731,0.615923765,2.230956935,4.538746865,1.590277827,1.738215463
A_52_P288260,Mrgprb1,"MAS-related GPR, member B1",0.453475153,0.53875079,0.82792936,0.460205423,1.128629026,1.73713733
A_51_P469661,Stk38,serine/threonine kinase 38,1.071542973,1.303752241,1.25706281,1.343712633,1.727641892,1.73698737
A_55_P2000034,Cryba4,"crystallin, beta A4",0.519563631,0.738891258,1.027581786,1.464326838,1.232514767,1.736649325
A_66_P132969,Gm12618,predicted gene 12618,1.000932583,1.366209837,1.252493241,1.758121711,1.582098065,1.73654631
A_51_P396917,Zfyve21,"zinc finger, FYVE domain containing 21",0,0,0,1.149660808,0.982480447,1.736192238
A_52_P378287,Lca5,Leber congenital amaurosis 5 (human),1.293359469,2.494741597,1.630466311,1.184815105,2.257404189,1.736188986
A_55_P2113758,Gria1,"glutamate receptor, ionotropic, AMPA1 (alpha 1)",1.878469958,1.681428539,1.568852963,1.849903606,2.802014701,1.73586484
A_55_P2020656,Orai3,ORAI calcium release-activated calcium modulator 3,1.495966483,1.16042627,1.094664444,0.945595126,1.191301077,1.73586484
A_66_P118752,Rabif,RAB interacting factor,0.260506897,0.019909137,0,0,1.922983689,1.735864819
A_55_P1983698,Rgag1,retrotransposon gag domain containing 1,1.442434409,0.038346379,2.493271771,0,0.787013693,1.735527864
A_51_P499153,Cog3,component of oligomeric golgi complex 3,1.642801107,1.871337918,1.626929476,1.713432963,1.911793329,1.735257714
A_66_P101600,Lamb1,laminin B1,1.453122406,1.353924453,1.288522065,1.647057418,1.899233675,1.733816197
A_55_P1967840,Kctd10,potassium channel tetramerisation domain containing 10,0.709382554,1.134360316,0.410552152,1.604405601,0.775629999,1.73379135
A_55_P2050928,LOC100505163,"h-2 class I histocompatibility antigen, D-37 alpha chain-like",0.272807589,0,0.932008784,0.26951537,1.9730625,1.733753114
A_55_P2058737,Mex3d,mex3 homolog D (C. elegans),1.511595462,1.402866471,1.480542768,1.301146665,1.946611872,1.733441582
A_55_P2180944,Tmco4,transmembrane and coiled-coil domains 4,1.12721359,1.083732376,0.87506929,1.276223115,1.348946632,1.73321281
A_55_P2143581,2610018G03Rik,RIKEN cDNA 2610018G03 gene,1.502252199,1.100934565,1.356137576,0.876072496,0.641128329,1.73233094
A_52_P639402,Kcnk3,"potassium channel, subfamily K, member 3",0.972280778,1.66655135,1.022638221,1.329476604,1.60039958,1.732139392
A_55_P2098757,Slc12a7,"solute carrier family 12, member 7",1.144905584,0.724512476,0.375352331,1.869007943,7.809894382,1.731850823
A_55_P2046478,Zfp81,zinc finger protein 81,1.74607577,1.861854968,1.689152153,1.654722775,1.796811745,1.731777347
A_55_P2062274,Rad23b,RAD23b homolog (S. cerevisiae),2.255931446,2.857188939,0.913157908,0.627053745,1.17255082,1.731582726
A_55_P2084338,2310009B15Rik,RIKEN cDNA 2310009B15 gene,0.18458648,0.507458418,0.91767862,1.897131131,1.34197068,1.731422528
A_55_P2156409,Rpl26,ribosomal protein L26,0.701136978,0.721028103,0.755617706,1.138216878,1.605579186,1.731120291
A_52_P399990,B4galt2,"UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2",1.227412365,1.511741328,1.168883633,1.468543843,1.850197878,1.730593879
